Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
254,CCCV DChg,2,1,2,-0.00014980,0.00031073,0.1426,2:04:30.000,2021-07-22 17:14:20
255,CCCV DChg,2,1,2,-0.00014973,0.00031197,0.1422,2:05:00.000,2021-07-22 17:14:50
256,CCCV DChg,2,1,2,-0.00014973,0.00031322,0.1422,2:05:30.000,2021-07-22 17:15:20
257,CCCV DChg,2,1,2,-0.00014973,0.00031447,0.1413,2:06:00.000,2021-07-22 17:15:50
258,CCCV DChg,2,1,2,-0.00014973,0.00031572,0.1413,2:06:30.000,2021-07-22 17:16:20
259,CCCV DChg,2,1,2,-0.00014973,0.00031696,0.1404,2:07:00.000,2021-07-22 17:16:50
260,CCCV DChg,2,1,2,-0.00014973,0.00031821,0.1401,2:07:30.000,2021-07-22 17:17:20
261,CCCV DChg,2,1,2,-0.00014980,0.00031946,0.1395,2:08:00.000,2021-07-22 17:17:50
262,CCCV DChg,2,1,2,-0.00014973,0.00032071,0.1391,2:08:30.000,2021-07-22 17:18:20
263,CCCV DChg,2,1,2,-0.00014967,0.00032196,0.1382,2:09:00.000,2021-07-22 17:18:50
264,CCCV DChg,2,1,2,-0.00014973,0.00032320,0.1376,2:09:30.000,2021-07-22 17:19:20
265,CCCV DChg,2,1,2,-0.00014973,0.00032445,0.1370,2:10:00.000,2021-07-22 17:19:50
266,CCCV DChg,2,1,2,-0.00014973,0.00032570,0.1370,2:10:30.000,2021-07-22 17:20:20
267,CCCV DChg,2,1,2,-0.00014973,0.00032695,0.1367,2:11:00.000,2021-07-22 17:20:50
268,CCCV DChg,2,1,2,-0.00014973,0.00032819,0.1357,2:11:30.000,2021-07-22 17:21:20
269,CCCV DChg,2,1,2,-0.00014973,0.00032944,0.1354,2:12:00.000,2021-07-22 17:21:50
270,CCCV DChg,2,1,2,-0.00014967,0.00033069,0.1345,2:12:30.000,2021-07-22 17:22:20
271,CCCV DChg,2,1,2,-0.00014973,0.00033194,0.1342,2:13:00.000,2021-07-22 17:22:50
272,CCCV DChg,2,1,2,-0.00014973,0.00033319,0.1339,2:13:30.000,2021-07-22 17:23:20
273,CCCV DChg,2,1,2,-0.00014973,0.00033443,0.1326,2:14:00.000,2021-07-22 17:23:50
274,CCCV DChg,2,1,2,-0.00014967,0.00033568,0.1329,2:14:30.000,2021-07-22 17:24:20
275,CCCV DChg,2,1,2,-0.00014973,0.00033693,0.1323,2:15:00.000,2021-07-22 17:24:50
276,CCCV DChg,2,1,2,-0.00014967,0.00033818,0.1314,2:15:30.000,2021-07-22 17:25:20
277,CCCV DChg,2,1,2,-0.00014973,0.00033942,0.1311,2:16:00.000,2021-07-22 17:25:50
278,CCCV DChg,2,1,2,-0.00014973,0.00034067,0.1302,2:16:30.000,2021-07-22 17:26:20
279,CCCV DChg,2,1,2,-0.00014967,0.00034192,0.1298,2:17:00.000,2021-07-22 17:26:50
280,CCCV DChg,2,1,2,-0.00014973,0.00034317,0.1298,2:17:30.000,2021-07-22 17:27:20
281,CCCV DChg,2,1,2,-0.00014973,0.00034441,0.1289,2:18:00.000,2021-07-22 17:27:50
282,CCCV DChg,2,1,2,-0.00014973,0.00034566,0.1289,2:18:30.000,2021-07-22 17:28:20
283,CCCV DChg,2,1,2,-0.00014973,0.00034691,0.1280,2:19:00.000,2021-07-22 17:28:50
284,CCCV DChg,2,1,2,-0.00014973,0.00034816,0.1286,2:19:30.000,2021-07-22 17:29:20
285,CCCV DChg,2,1,2,-0.00014973,0.00034941,0.1274,2:20:00.000,2021-07-22 17:29:50
286,CCCV DChg,2,1,2,-0.00014973,0.00035065,0.1271,2:20:30.000,2021-07-22 17:30:20
287,CCCV DChg,2,1,2,-0.00014973,0.00035190,0.1264,2:21:00.000,2021-07-22 17:30:50
288,CCCV DChg,2,1,2,-0.00014973,0.00035315,0.1258,2:21:30.000,2021-07-22 17:31:20
289,CCCV DChg,2,1,2,-0.00014980,0.00035440,0.1255,2:22:00.000,2021-07-22 17:31:50
290,CCCV DChg,2,1,2,-0.00014973,0.00035564,0.1246,2:22:30.000,2021-07-22 17:32:20
291,CCCV DChg,2,1,2,-0.00014980,0.00035689,0.1246,2:23:00.000,2021-07-22 17:32:50
292,CCCV DChg,2,1,2,-0.00014973,0.00035814,0.1243,2:23:30.000,2021-07-22 17:33:20
293,CCCV DChg,2,1,2,-0.00014973,0.00035939,0.1236,2:24:00.000,2021-07-22 17:33:50
294,CCCV DChg,2,1,2,-0.00014967,0.00036064,0.1224,2:24:30.000,2021-07-22 17:34:20
295,CCCV DChg,2,1,2,-0.00014967,0.00036188,0.1227,2:25:00.000,2021-07-22 17:34:50
296,CCCV DChg,2,1,2,-0.00014967,0.00036313,0.1224,2:25:30.000,2021-07-22 17:35:20
297,CCCV DChg,2,1,2,-0.00014967,0.00036438,0.1215,2:26:00.000,2021-07-22 17:35:50
298,CCCV DChg,2,1,2,-0.00014967,0.00036563,0.1212,2:26:30.000,2021-07-22 17:36:20
299,CCCV DChg,2,1,2,-0.00014967,0.00036687,0.1209,2:27:00.000,2021-07-22 17:36:50
300,CCCV DChg,2,1,2,-0.00014967,0.00036812,0.1199,2:27:30.000,2021-07-22 17:37:20
301,CCCV DChg,2,1,2,-0.00014967,0.00036937,0.1199,2:28:00.000,2021-07-22 17:37:50
302,CCCV DChg,2,1,2,-0.00014973,0.00037062,0.1199,2:28:30.000,2021-07-22 17:38:20
303,CCCV DChg,2,1,2,-0.00014967,0.00037186,0.1190,2:29:00.000,2021-07-22 17:38:50
304,CCCV DChg,2,1,2,-0.00014973,0.00037311,0.1187,2:29:30.000,2021-07-22 17:39:20
305,CCCV DChg,2,1,2,-0.00014967,0.00037436,0.1184,2:30:00.000,2021-07-22 17:39:50
306,CCCV DChg,2,1,2,-0.00014967,0.00037561,0.1178,2:30:30.000,2021-07-22 17:40:20
307,CCCV DChg,2,1,2,-0.00014973,0.00037685,0.1171,2:31:00.000,2021-07-22 17:40:50
308,CCCV DChg,2,1,2,-0.00014967,0.00037810,0.1174,2:31:30.000,2021-07-22 17:41:20
309,CCCV DChg,2,1,2,-0.00014973,0.00037935,0.1171,2:32:00.000,2021-07-22 17:41:50
310,CCCV DChg,2,1,2,-0.00014973,0.00038059,0.1165,2:32:30.000,2021-07-22 17:42:20
311,CCCV DChg,2,1,2,-0.00014973,0.00038184,0.1162,2:33:00.000,2021-07-22 17:42:50
312,CCCV DChg,2,1,2,-0.00014967,0.00038309,0.1159,2:33:30.000,2021-07-22 17:43:20
313,CCCV DChg,2,1,2,-0.00014967,0.00038434,0.1147,2:34:00.000,2021-07-22 17:43:50
314,CCCV DChg,2,1,2,-0.00014973,0.00038558,0.1156,2:34:30.000,2021-07-22 17:44:20
315,CCCV DChg,2,1,2,-0.00014967,0.00038683,0.1143,2:35:00.000,2021-07-22 17:44:50
316,CCCV DChg,2,1,2,-0.00014967,0.00038808,0.1137,2:35:30.000,2021-07-22 17:45:20
317,CCCV DChg,2,1,2,-0.00014973,0.00038933,0.1137,2:36:00.000,2021-07-22 17:45:50
318,CCCV DChg,2,1,2,-0.00014967,0.00039057,0.1134,2:36:30.000,2021-07-22 17:46:20
319,CCCV DChg,2,1,2,-0.00014967,0.00039182,0.1128,2:37:00.000,2021-07-22 17:46:50
320,CCCV DChg,2,1,2,-0.00014973,0.00039307,0.1122,2:37:30.000,2021-07-22 17:47:20
321,CCCV DChg,2,1,2,-0.00014973,0.00039432,0.1122,2:38:00.000,2021-07-22 17:47:50
322,CCCV DChg,2,1,2,-0.00014973,0.00039556,0.1119,2:38:30.000,2021-07-22 17:48:20
323,CCCV DChg,2,1,2,-0.00014967,0.00039681,0.1112,2:39:00.000,2021-07-22 17:48:50
324,CCCV DChg,2,1,2,-0.00014973,0.00039806,0.1109,2:39:30.000,2021-07-22 17:49:20
325,CCCV DChg,2,1,2,-0.00014980,0.00039931,0.1103,2:40:00.000,2021-07-22 17:49:50
326,CCCV DChg,2,1,2,-0.00014980,0.00040056,0.1106,2:40:30.000,2021-07-22 17:50:20
327,CCCV DChg,2,1,2,-0.00014980,0.00040180,0.1091,2:41:00.000,2021-07-22 17:50:50
328,CCCV DChg,2,1,2,-0.00014980,0.00040305,0.1094,2:41:30.000,2021-07-22 17:51:20
329,CCCV DChg,2,1,2,-0.00014973,0.00040430,0.1085,2:42:00.000,2021-07-22 17:51:50
330,CCCV DChg,2,1,2,-0.00014973,0.00040555,0.1088,2:42:30.000,2021-07-22 17:52:20
331,CCCV DChg,2,1,2,-0.00014980,0.00040679,0.1085,2:43:00.000,2021-07-22 17:52:50
332,CCCV DChg,2,1,2,-0.00014980,0.00040804,0.1078,2:43:30.000,2021-07-22 17:53:20
333,CCCV DChg,2,1,2,-0.00014980,0.00040929,0.1081,2:44:00.000,2021-07-22 17:53:50
334,CCCV DChg,2,1,2,-0.00014973,0.00041054,0.1069,2:44:30.000,2021-07-22 17:54:20
335,CCCV DChg,2,1,2,-0.00014973,0.00041179,0.1063,2:45:00.000,2021-07-22 17:54:50
336,CCCV DChg,2,1,2,-0.00014980,0.00041303,0.1063,2:45:30.000,2021-07-22 17:55:20
337,CCCV DChg,2,1,2,-0.00014973,0.00041428,0.1063,2:46:00.000,2021-07-22 17:55:50
338,CCCV DChg,2,1,2,-0.00014973,0.00041553,0.1063,2:46:30.000,2021-07-22 17:56:20
339,CCCV DChg,2,1,2,-0.00014980,0.00041678,0.1050,2:47:00.000,2021-07-22 17:56:50
340,CCCV DChg,2,1,2,-0.00014973,0.00041803,0.1057,2:47:30.000,2021-07-22 17:57:20
341,CCCV DChg,2,1,2,-0.00014980,0.00041927,0.1054,2:48:00.000,2021-07-22 17:57:50
342,CCCV DChg,2,1,2,-0.00014973,0.00042052,0.1047,2:48:30.000,2021-07-22 17:58:20
343,CCCV DChg,2,1,2,-0.00014973,0.00042177,0.1047,2:49:00.000,2021-07-22 17:58:50
344,CCCV DChg,2,1,2,-0.00014980,0.00042302,0.1044,2:49:30.000,2021-07-22 17:59:20
345,CCCV DChg,2,1,2,-0.00014973,0.00042427,0.1044,2:50:00.000,2021-07-22 17:59:50
346,CCCV DChg,2,1,2,-0.00014973,0.00042551,0.1038,2:50:30.000,2021-07-22 18:00:20
347,CCCV DChg,2,1,2,-0.00014973,0.00042676,0.1041,2:51:00.000,2021-07-22 18:00:50
348,CCCV DChg,2,1,2,-0.00014973,0.00042801,0.1035,2:51:30.000,2021-07-22 18:01:20
349,CCCV DChg,2,1,2,-0.00014973,0.00042926,0.1038,2:52:00.000,2021-07-22 18:01:50
350,CCCV DChg,2,1,2,-0.00014973,0.00043050,0.1032,2:52:30.000,2021-07-22 18:02:20
351,CCCV DChg,2,1,2,-0.00014973,0.00043175,0.1032,2:53:00.000,2021-07-22 18:02:50
352,CCCV DChg,2,1,2,-0.00014973,0.00043300,0.1032,2:53:30.000,2021-07-22 18:03:20
353,CCCV DChg,2,1,2,-0.00014973,0.00043425,0.1023,2:54:00.000,2021-07-22 18:03:50
354,CCCV DChg,2,1,2,-0.00014973,0.00043550,0.1026,2:54:30.000,2021-07-22 18:04:20
355,CCCV DChg,2,1,2,-0.00014973,0.00043674,0.1026,2:55:00.000,2021-07-22 18:04:50
356,CCCV DChg,2,1,2,-0.00014973,0.00043799,0.1016,2:55:30.000,2021-07-22 18:05:20
357,CCCV DChg,2,1,2,-0.00014973,0.00043924,0.1016,2:56:00.000,2021-07-22 18:05:50
358,CCCV DChg,2,1,2,-0.00014973,0.00044049,0.1016,2:56:30.000,2021-07-22 18:06:20
359,CCCV DChg,2,1,2,-0.00014973,0.00044173,0.1013,2:57:00.000,2021-07-22 18:06:50
360,CCCV DChg,2,1,2,-0.00014973,0.00044298,0.1010,2:57:30.000,2021-07-22 18:07:20
361,CCCV DChg,2,1,2,-0.00014980,0.00044423,0.1013,2:58:00.000,2021-07-22 18:07:50
362,CCCV DChg,2,1,2,-0.00014973,0.00044548,0.1004,2:58:30.000,2021-07-22 18:08:20
363,CCCV DChg,2,1,2,-0.00014973,0.00044673,0.1007,2:59:00.000,2021-07-22 18:08:50
364,CCCV DChg,2,1,2,-0.00014973,0.00044797,0.1004,2:59:30.000,2021-07-22 18:09:20
365,CCCV DChg,2,1,2,-0.00014973,0.00044922,0.1004,3:00:00.000,2021-07-22 18:09:50
366,CCCV DChg,2,1,2,-0.00014973,0.00045047,0.1001,3:00:30.000,2021-07-22 18:10:20
367,CCCV DChg,2,1,2,-0.00014973,0.00045172,0.1004,3:01:00.000,2021-07-22 18:10:50
368,CCCV DChg,2,1,2,-0.00014973,0.00045296,0.0998,3:01:30.000,2021-07-22 18:11:20
369,CCCV DChg,2,1,2,-0.00014973,0.00045421,0.0998,3:02:00.000,2021-07-22 18:11:50
370,CCCV DChg,2,1,2,-0.00014973,0.00045546,0.1001,3:02:30.000,2021-07-22 18:12:20
371,CCCV DChg,2,1,2,-0.00014980,0.00045671,0.0998,3:03:00.000,2021-07-22 18:12:50
372,CCCV DChg,2,1,2,-0.00014973,0.00045796,0.0998,3:03:30.000,2021-07-22 18:13:20
373,CCCV DChg,2,1,2,-0.00014973,0.00045920,0.0992,3:04:00.000,2021-07-22 18:13:50
374,CCCV DChg,2,1,2,-0.00014980,0.00046045,0.0998,3:04:30.000,2021-07-22 18:14:20
375,CCCV DChg,2,1,2,-0.00014973,0.00046170,0.0998,3:05:00.000,2021-07-22 18:14:50
376,CCCV DChg,2,1,2,-0.00014980,0.00046295,0.0988,3:05:30.000,2021-07-22 18:15:20
377,CCCV DChg,2,1,2,-0.00014980,0.00046419,0.0982,3:06:00.000,2021-07-22 18:15:50
378,CCCV DChg,2,1,2,-0.00014973,0.00046544,0.0982,3:06:30.000,2021-07-22 18:16:20
379,CCCV DChg,2,1,2,-0.00014973,0.00046669,0.0982,3:07:00.000,2021-07-22 18:16:50
380,CCCV DChg,2,1,2,-0.00014973,0.00046794,0.0985,3:07:30.000,2021-07-22 18:17:20
381,CCCV DChg,2,1,2,-0.00014980,0.00046919,0.0979,3:08:00.000,2021-07-22 18:17:50
382,CCCV DChg,2,1,2,-0.00014973,0.00047043,0.0985,3:08:30.000,2021-07-22 18:18:20
383,CCCV DChg,2,1,2,-0.00014973,0.00047168,0.0979,3:09:00.000,2021-07-22 18:18:50
384,CCCV DChg,2,1,2,-0.00014973,0.00047293,0.0979,3:09:30.000,2021-07-22 18:19:20
385,CCCV DChg,2,1,2,-0.00014980,0.00047418,0.0982,3:10:00.000,2021-07-22 18:19:50
386,CCCV DChg,2,1,2,-0.00014973,0.00047543,0.0976,3:10:30.000,2021-07-22 18:20:20
387,CCCV DChg,2,1,2,-0.00014973,0.00047667,0.0973,3:11:00.000,2021-07-22 18:20:50
388,CCCV DChg,2,1,2,-0.00014967,0.00047792,0.0979,3:11:30.000,2021-07-22 18:21:20
389,CCCV DChg,2,1,2,-0.00014973,0.00047917,0.0973,3:12:00.000,2021-07-22 18:21:50
390,CCCV DChg,2,1,2,-0.00014980,0.00048042,0.0973,3:12:30.000,2021-07-22 18:22:20
391,CCCV DChg,2,1,2,-0.00014973,0.00048167,0.0973,3:13:00.000,2021-07-22 18:22:50
392,CCCV DChg,2,1,2,-0.00014973,0.00048291,0.0976,3:13:30.000,2021-07-22 18:23:20
393,CCCV DChg,2,1,2,-0.00014973,0.00048416,0.0964,3:14:00.000,2021-07-22 18:23:50
394,CCCV DChg,2,1,2,-0.00014980,0.00048541,0.0967,3:14:30.000,2021-07-22 18:24:20
395,CCCV DChg,2,1,2,-0.00014980,0.00048666,0.0970,3:15:00.000,2021-07-22 18:24:50
396,CCCV DChg,2,1,2,-0.00014980,0.00048790,0.0967,3:15:30.000,2021-07-22 18:25:20
397,CCCV DChg,2,1,2,-0.00014973,0.00048915,0.0970,3:16:00.000,2021-07-22 18:25:50
398,CCCV DChg,2,1,2,-0.00014973,0.00049040,0.0964,3:16:30.000,2021-07-22 18:26:20
399,CCCV DChg,2,1,2,-0.00014973,0.00049165,0.0967,3:17:00.000,2021-07-22 18:26:50
400,CCCV DChg,2,1,2,-0.00014973,0.00049290,0.0964,3:17:30.000,2021-07-22 18:27:20
401,CCCV DChg,2,1,2,-0.00014973,0.00049414,0.0967,3:18:00.000,2021-07-22 18:27:50
402,CCCV DChg,2,1,2,-0.00014980,0.00049539,0.0967,3:18:30.000,2021-07-22 18:28:20
403,CCCV DChg,2,1,2,-0.00014980,0.00049664,0.0967,3:19:00.000,2021-07-22 18:28:50
404,CCCV DChg,2,1,2,-0.00014973,0.00049789,0.0964,3:19:30.000,2021-07-22 18:29:20
405,CCCV DChg,2,1,2,-0.00014973,0.00049914,0.0964,3:20:00.000,2021-07-22 18:29:50
406,CCCV DChg,2,1,2,-0.00014973,0.00050038,0.0967,3:20:30.000,2021-07-22 18:30:20
407,CCCV DChg,2,1,2,-0.00014973,0.00050163,0.0957,3:21:00.000,2021-07-22 18:30:50
408,CCCV DChg,2,1,2,-0.00014973,0.00050288,0.0964,3:21:30.000,2021-07-22 18:31:20
409,CCCV DChg,2,1,2,-0.00014973,0.00050413,0.0954,3:22:00.000,2021-07-22 18:31:50
410,CCCV DChg,2,1,2,-0.00014973,0.00050537,0.0954,3:22:30.000,2021-07-22 18:32:20
411,CCCV DChg,2,1,2,-0.00014973,0.00050662,0.0964,3:23:00.000,2021-07-22 18:32:50
412,CCCV DChg,2,1,2,-0.00014973,0.00050787,0.0961,3:23:30.000,2021-07-22 18:33:20
413,CCCV DChg,2,1,2,-0.00014973,0.00050912,0.0954,3:24:00.000,2021-07-22 18:33:50
414,CCCV DChg,2,1,2,-0.00014973,0.00051037,0.0957,3:24:30.000,2021-07-22 18:34:20
415,CCCV DChg,2,1,2,-0.00014973,0.00051161,0.0964,3:25:00.000,2021-07-22 18:34:50
416,CCCV DChg,2,1,2,-0.00014973,0.00051286,0.0957,3:25:30.000,2021-07-22 18:35:20
417,CCCV DChg,2,1,2,-0.00014973,0.00051411,0.0961,3:26:00.000,2021-07-22 18:35:50
418,CCCV DChg,2,1,2,-0.00014973,0.00051536,0.0957,3:26:30.000,2021-07-22 18:36:20
419,CCCV DChg,2,1,2,-0.00014973,0.00051661,0.0961,3:27:00.000,2021-07-22 18:36:50
420,CCCV DChg,2,1,2,-0.00014973,0.00051785,0.0948,3:27:30.000,2021-07-22 18:37:20
421,CCCV DChg,2,1,2,-0.00014973,0.00051910,0.0957,3:28:00.000,2021-07-22 18:37:50
422,CCCV DChg,2,1,2,-0.00014980,0.00052035,0.0954,3:28:30.000,2021-07-22 18:38:20
423,CCCV DChg,2,1,2,-0.00014973,0.00052160,0.0954,3:29:00.000,2021-07-22 18:38:50
424,CCCV DChg,2,1,2,-0.00014973,0.00052284,0.0957,3:29:30.000,2021-07-22 18:39:20
425,CCCV DChg,2,1,2,-0.00014973,0.00052409,0.0951,3:30:00.000,2021-07-22 18:39:50
426,CCCV DChg,2,1,2,-0.00014973,0.00052534,0.0954,3:30:30.000,2021-07-22 18:40:20
427,CCCV DChg,2,1,2,-0.00014980,0.00052659,0.0954,3:31:00.000,2021-07-22 18:40:50
428,CCCV DChg,2,1,2,-0.00014973,0.00052784,0.0954,3:31:30.000,2021-07-22 18:41:20
429,CCCV DChg,2,1,2,-0.00014973,0.00052908,0.0954,3:32:00.000,2021-07-22 18:41:50
430,CCCV DChg,2,1,2,-0.00014973,0.00053033,0.0957,3:32:30.000,2021-07-22 18:42:20
431,CCCV DChg,2,1,2,-0.00014973,0.00053158,0.0948,3:33:00.000,2021-07-22 18:42:50
432,CCCV DChg,2,1,2,-0.00014973,0.00053283,0.0964,3:33:30.000,2021-07-22 18:43:20
433,CCCV DChg,2,1,2,-0.00014973,0.00053408,0.0948,3:34:00.000,2021-07-22 18:43:50
434,CCCV DChg,2,1,2,-0.00014973,0.00053532,0.0954,3:34:30.000,2021-07-22 18:44:20
435,CCCV DChg,2,1,2,-0.00014980,0.00053657,0.0951,3:35:00.000,2021-07-22 18:44:50
436,CCCV DChg,2,1,2,-0.00014973,0.00053782,0.0948,3:35:30.000,2021-07-22 18:45:20
437,CCCV DChg,2,1,2,-0.00014973,0.00053907,0.0951,3:36:00.000,2021-07-22 18:45:50
438,CCCV DChg,2,1,2,-0.00014973,0.00054031,0.0945,3:36:30.000,2021-07-22 18:46:20
439,CCCV DChg,2,1,2,-0.00014973,0.00054156,0.0945,3:37:00.000,2021-07-22 18:46:50
440,CCCV DChg,2,1,2,-0.00014973,0.00054281,0.0945,3:37:30.000,2021-07-22 18:47:20
441,CCCV DChg,2,1,2,-0.00014973,0.00054406,0.0948,3:38:00.000,2021-07-22 18:47:50
442,CCCV DChg,2,1,2,-0.00014980,0.00054531,0.0951,3:38:30.000,2021-07-22 18:48:20
443,CCCV DChg,2,1,2,-0.00014980,0.00054655,0.0945,3:39:00.000,2021-07-22 18:48:50
444,CCCV DChg,2,1,2,-0.00014973,0.00054780,0.0948,3:39:30.000,2021-07-22 18:49:20
445,CCCV DChg,2,1,2,-0.00014973,0.00054905,0.0951,3:40:00.000,2021-07-22 18:49:50
446,CCCV DChg,2,1,2,-0.00014973,0.00055030,0.0954,3:40:30.000,2021-07-22 18:50:20
447,CCCV DChg,2,1,2,-0.00014980,0.00055155,0.0948,3:41:00.000,2021-07-22 18:50:50
448,CCCV DChg,2,1,2,-0.00014973,0.00055279,0.0945,3:41:30.000,2021-07-22 18:51:20
449,CCCV DChg,2,1,2,-0.00014973,0.00055404,0.0948,3:42:00.000,2021-07-22 18:51:50
450,CCCV DChg,2,1,2,-0.00014980,0.00055529,0.0948,3:42:30.000,2021-07-22 18:52:20
451,CCCV DChg,2,1,2,-0.00014980,0.00055654,0.0942,3:43:00.000,2021-07-22 18:52:50
452,CCCV DChg,2,1,2,-0.00014973,0.00055779,0.0942,3:43:30.000,2021-07-22 18:53:20
453,CCCV DChg,2,1,2,-0.00014973,0.00055903,0.0948,3:44:00.000,2021-07-22 18:53:50
454,CCCV DChg,2,1,2,-0.00014973,0.00056028,0.0945,3:44:30.000,2021-07-22 18:54:20
455,CCCV DChg,2,1,2,-0.00014973,0.00056153,0.0948,3:45:00.000,2021-07-22 18:54:50
456,CCCV DChg,2,1,2,-0.00014973,0.00056278,0.0951,3:45:30.000,2021-07-22 18:55:20
457,CCCV DChg,2,1,2,-0.00014973,0.00056402,0.0942,3:46:00.000,2021-07-22 18:55:50
458,CCCV DChg,2,1,2,-0.00014973,0.00056527,0.0948,3:46:30.000,2021-07-22 18:56:20
459,CCCV DChg,2,1,2,-0.00014973,0.00056652,0.0948,3:47:00.000,2021-07-22 18:56:50
460,CCCV DChg,2,1,2,-0.00014973,0.00056777,0.0942,3:47:30.000,2021-07-22 18:57:20
461,CCCV DChg,2,1,2,-0.00014973,0.00056902,0.0939,3:48:00.000,2021-07-22 18:57:50
462,CCCV DChg,2,1,2,-0.00014973,0.00057026,0.0942,3:48:30.000,2021-07-22 18:58:20
463,CCCV DChg,2,1,2,-0.00014973,0.00057151,0.0939,3:49:00.000,2021-07-22 18:58:50
464,CCCV DChg,2,1,2,-0.00014973,0.00057276,0.0945,3:49:30.000,2021-07-22 18:59:20
465,CCCV DChg,2,1,2,-0.00014973,0.00057401,0.0936,3:50:00.000,2021-07-22 18:59:50
466,CCCV DChg,2,1,2,-0.00014973,0.00057525,0.0942,3:50:30.000,2021-07-22 19:00:20
467,CCCV DChg,2,1,2,-0.00014967,0.00057650,0.0945,3:51:00.000,2021-07-22 19:00:50
468,CCCV DChg,2,1,2,-0.00014967,0.00057775,0.0936,3:51:30.000,2021-07-22 19:01:20
469,CCCV DChg,2,1,2,-0.00014973,0.00057900,0.0939,3:52:00.000,2021-07-22 19:01:50
470,CCCV DChg,2,1,2,-0.00014973,0.00058025,0.0945,3:52:30.000,2021-07-22 19:02:20
471,CCCV DChg,2,1,2,-0.00014973,0.00058149,0.0942,3:53:00.000,2021-07-22 19:02:50
472,CCCV DChg,2,1,2,-0.00014967,0.00058274,0.0942,3:53:30.000,2021-07-22 19:03:20
473,CCCV DChg,2,1,2,-0.00014967,0.00058399,0.0936,3:54:00.000,2021-07-22 19:03:50
474,CCCV DChg,2,1,2,-0.00014973,0.00058524,0.0939,3:54:30.000,2021-07-22 19:04:20
475,CCCV DChg,2,1,2,-0.00014973,0.00058648,0.0936,3:55:00.000,2021-07-22 19:04:50
476,CCCV DChg,2,1,2,-0.00014973,0.00058773,0.0942,3:55:30.000,2021-07-22 19:05:20
477,CCCV DChg,2,1,2,-0.00014973,0.00058898,0.0936,3:56:00.000,2021-07-22 19:05:50
478,CCCV DChg,2,1,2,-0.00014973,0.00059023,0.0930,3:56:30.000,2021-07-22 19:06:20
479,CCCV DChg,2,1,2,-0.00014973,0.00059147,0.0939,3:57:00.000,2021-07-22 19:06:50
480,CCCV DChg,2,1,2,-0.00014967,0.00059272,0.0942,3:57:30.000,2021-07-22 19:07:20
481,CCCV DChg,2,1,2,-0.00014973,0.00059397,0.0936,3:58:00.000,2021-07-22 19:07:50
482,CCCV DChg,2,1,2,-0.00014973,0.00059522,0.0936,3:58:30.000,2021-07-22 19:08:20
483,CCCV DChg,2,1,2,-0.00014973,0.00059646,0.0936,3:59:00.000,2021-07-22 19:08:50
484,CCCV DChg,2,1,2,-0.00014973,0.00059771,0.0936,3:59:30.000,2021-07-22 19:09:20
485,CCCV DChg,2,1,2,-0.00014973,0.00059896,0.0930,4:00:00.000,2021-07-22 19:09:50
486,CCCV DChg,2,1,2,-0.00014973,0.00060021,0.0933,4:00:30.000,2021-07-22 19:10:20
487,CCCV DChg,2,1,2,-0.00014980,0.00060146,0.0936,4:01:00.000,2021-07-22 19:10:50
488,CCCV DChg,2,1,2,-0.00014980,0.00060270,0.0936,4:01:30.000,2021-07-22 19:11:20
489,CCCV DChg,2,1,2,-0.00014973,0.00060395,0.0939,4:02:00.000,2021-07-22 19:11:50
490,CCCV DChg,2,1,2,-0.00014973,0.00060520,0.0936,4:02:30.000,2021-07-22 19:12:20
491,CCCV DChg,2,1,2,-0.00014973,0.00060645,0.0936,4:03:00.000,2021-07-22 19:12:50
492,CCCV DChg,2,1,2,-0.00014973,0.00060770,0.0936,4:03:30.000,2021-07-22 19:13:20
493,CCCV DChg,2,1,2,-0.00014980,0.00060894,0.0936,4:04:00.000,2021-07-22 19:13:50
494,CCCV DChg,2,1,2,-0.00014973,0.00061019,0.0933,4:04:30.000,2021-07-22 19:14:20
495,CCCV DChg,2,1,2,-0.00014980,0.00061144,0.0933,4:05:00.000,2021-07-22 19:14:50
496,CCCV DChg,2,1,2,-0.00014980,0.00061269,0.0923,4:05:30.000,2021-07-22 19:15:20
497,CCCV DChg,2,1,2,-0.00014980,0.00061394,0.0930,4:06:00.000,2021-07-22 19:15:50
498,CCCV DChg,2,1,2,-0.00014973,0.00061518,0.0936,4:06:30.000,2021-07-22 19:16:20
499,CCCV DChg,2,1,2,-0.00014973,0.00061643,0.0930,4:07:00.000,2021-07-22 19:16:50
500,CCCV DChg,2,1,2,-0.00014967,0.00061768,0.0930,4:07:30.000,2021-07-22 19:17:20
501,CCCV DChg,2,1,2,-0.00014967,0.00061893,0.0933,4:08:00.000,2021-07-22 19:17:50
502,CCCV DChg,2,1,2,-0.00014973,0.00062017,0.0933,4:08:30.000,2021-07-22 19:18:20
503,CCCV DChg,2,1,2,-0.00014973,0.00062142,0.0933,4:09:00.000,2021-07-22 19:18:50
504,CCCV DChg,2,1,2,-0.00014973,0.00062267,0.0926,4:09:30.000,2021-07-22 19:19:20
505,CCCV DChg,2,1,2,-0.00014967,0.00062392,0.0933,4:10:00.000,2021-07-22 19:19:50
506,CCCV DChg,2,1,2,-0.00014980,0.00062517,0.0930,4:10:30.000,2021-07-22 19:20:20
