Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
16921,CCCV DChg,87,15,70,-0.00020355,0.00056965,0.0499,1:05:30.000,2021-11-03 09:32:07
16922,CCCV DChg,87,15,70,-0.00020176,0.00057134,0.0499,1:06:00.000,2021-11-03 09:32:37
16923,CCCV DChg,87,15,70,-0.00019996,0.00057301,0.0499,1:06:30.000,2021-11-03 09:33:07
16924,CCCV DChg,87,15,70,-0.00019828,0.00057467,0.0499,1:07:00.000,2021-11-03 09:33:37
16925,CCCV DChg,87,15,70,-0.00019673,0.00057632,0.0499,1:07:30.000,2021-11-03 09:34:07
16926,CCCV DChg,87,15,70,-0.00019531,0.00057795,0.0499,1:08:00.000,2021-11-03 09:34:37
16927,CCCV DChg,87,15,70,-0.00019370,0.00057957,0.0499,1:08:30.000,2021-11-03 09:35:07
16928,CCCV DChg,87,15,70,-0.00019190,0.00058118,0.0499,1:09:00.000,2021-11-03 09:35:37
16929,CCCV DChg,87,15,70,-0.00019029,0.00058277,0.0499,1:09:30.000,2021-11-03 09:36:07
16930,CCCV DChg,87,15,70,-0.00018861,0.00058435,0.0499,1:10:00.000,2021-11-03 09:36:37
16931,CCCV DChg,87,15,70,-0.00018694,0.00058591,0.0499,1:10:30.000,2021-11-03 09:37:07
16932,CCCV DChg,87,15,70,-0.00018545,0.00058747,0.0499,1:11:00.000,2021-11-03 09:37:37
16933,CCCV DChg,87,15,70,-0.00018402,0.00058901,0.0499,1:11:30.000,2021-11-03 09:38:07
16934,CCCV DChg,87,15,70,-0.00018247,0.00059053,0.0499,1:12:00.000,2021-11-03 09:38:37
16935,CCCV DChg,87,15,70,-0.00018098,0.00059205,0.0499,1:12:30.000,2021-11-03 09:39:07
16936,CCCV DChg,87,15,70,-0.00017962,0.00059355,0.0499,1:13:00.000,2021-11-03 09:39:37
16937,CCCV DChg,87,15,70,-0.00017813,0.00059504,0.0499,1:13:30.000,2021-11-03 09:40:07
16938,CCCV DChg,87,15,70,-0.00017677,0.00059652,0.0499,1:14:00.000,2021-11-03 09:40:37
16939,CCCV DChg,87,15,70,-0.00017534,0.00059799,0.0499,1:14:30.000,2021-11-03 09:41:07
16940,CCCV DChg,87,15,70,-0.00017348,0.00059944,0.0499,1:15:00.000,2021-11-03 09:41:37
16941,CCCV DChg,87,15,70,-0.00017218,0.00060088,0.0499,1:15:30.000,2021-11-03 09:42:07
16942,CCCV DChg,87,15,70,-0.00017094,0.00060231,0.0499,1:16:00.000,2021-11-03 09:42:37
16943,CCCV DChg,87,15,70,-0.00016982,0.00060373,0.0499,1:16:30.000,2021-11-03 09:43:07
16944,CCCV DChg,87,15,70,-0.00016865,0.00060514,0.0499,1:17:00.000,2021-11-03 09:43:37
16945,CCCV DChg,87,15,70,-0.00016747,0.00060654,0.0499,1:17:30.000,2021-11-03 09:44:07
16946,CCCV DChg,87,15,70,-0.00016617,0.00060793,0.0499,1:18:00.000,2021-11-03 09:44:37
16947,CCCV DChg,87,15,70,-0.00016443,0.00060931,0.0499,1:18:30.000,2021-11-03 09:45:07
16948,CCCV DChg,87,15,70,-0.00016313,0.00061067,0.0499,1:19:00.000,2021-11-03 09:45:37
16949,CCCV DChg,87,15,70,-0.00016176,0.00061203,0.0499,1:19:30.000,2021-11-03 09:46:07
16950,CCCV DChg,87,15,70,-0.00016083,0.00061337,0.0499,1:20:00.000,2021-11-03 09:46:37
16951,CCCV DChg,87,15,70,-0.00015959,0.00061471,0.0499,1:20:30.000,2021-11-03 09:47:07
16952,CCCV DChg,87,15,70,-0.00015842,0.00061603,0.0499,1:21:00.000,2021-11-03 09:47:37
16953,CCCV DChg,87,15,70,-0.00015724,0.00061735,0.0499,1:21:30.000,2021-11-03 09:48:07
16954,CCCV DChg,87,15,70,-0.00015600,0.00061865,0.0499,1:22:00.000,2021-11-03 09:48:37
16955,CCCV DChg,87,15,70,-0.00015482,0.00061995,0.0499,1:22:30.000,2021-11-03 09:49:07
16956,CCCV DChg,87,15,70,-0.00015383,0.00062123,0.0499,1:23:00.000,2021-11-03 09:49:37
16957,CCCV DChg,87,15,70,-0.00015296,0.00062251,0.0499,1:23:30.000,2021-11-03 09:50:07
16958,CCCV DChg,87,15,70,-0.00015190,0.00062378,0.0499,1:24:00.000,2021-11-03 09:50:37
16959,CCCV DChg,87,15,70,-0.00015079,0.00062504,0.0499,1:24:30.000,2021-11-03 09:51:07
16960,CCCV DChg,87,15,70,-0.00014980,0.00062630,0.0499,1:25:00.000,2021-11-03 09:51:37
16961,CCCV DChg,87,15,70,-0.00014862,0.00062754,0.0499,1:25:30.000,2021-11-03 09:52:07
16962,CCCV DChg,87,15,70,-0.00014738,0.00062877,0.0499,1:26:00.000,2021-11-03 09:52:37
16963,CCCV DChg,87,15,70,-0.00014614,0.00063000,0.0499,1:26:30.000,2021-11-03 09:53:07
16964,CCCV DChg,87,15,70,-0.00014502,0.00063121,0.0499,1:27:00.000,2021-11-03 09:53:37
16965,CCCV DChg,87,15,70,-0.00014397,0.00063241,0.0499,1:27:30.000,2021-11-03 09:54:07
16966,CCCV DChg,87,15,70,-0.00014285,0.00063361,0.0499,1:28:00.000,2021-11-03 09:54:37
16967,CCCV DChg,87,15,70,-0.00014186,0.00063480,0.0499,1:28:30.000,2021-11-03 09:55:07
16968,CCCV DChg,87,15,70,-0.00014093,0.00063597,0.0499,1:29:00.000,2021-11-03 09:55:37
16969,CCCV DChg,87,15,70,-0.00013994,0.00063714,0.0499,1:29:30.000,2021-11-03 09:56:07
16970,CCCV DChg,87,15,70,-0.00013901,0.00063831,0.0499,1:30:00.000,2021-11-03 09:56:37
16971,CCCV DChg,87,15,70,-0.00013789,0.00063946,0.0499,1:30:30.000,2021-11-03 09:57:07
16972,CCCV DChg,87,15,70,-0.00013690,0.00064060,0.0499,1:31:00.000,2021-11-03 09:57:37
16973,CCCV DChg,87,15,70,-0.00013585,0.00064174,0.0499,1:31:30.000,2021-11-03 09:58:07
16974,CCCV DChg,87,15,70,-0.00013485,0.00064287,0.0499,1:32:00.000,2021-11-03 09:58:37
16975,CCCV DChg,87,15,70,-0.00013392,0.00064399,0.0499,1:32:30.000,2021-11-03 09:59:07
16976,CCCV DChg,87,15,70,-0.00013299,0.00064510,0.0499,1:33:00.000,2021-11-03 09:59:37
16977,CCCV DChg,87,15,70,-0.00013200,0.00064620,0.0499,1:33:30.000,2021-11-03 10:00:07
16978,CCCV DChg,87,15,70,-0.00013113,0.00064730,0.0499,1:34:00.000,2021-11-03 10:00:37
16979,CCCV DChg,87,15,70,-0.00013014,0.00064839,0.0499,1:34:30.000,2021-11-03 10:01:07
16980,CCCV DChg,87,15,70,-0.00012915,0.00064947,0.0499,1:35:00.000,2021-11-03 10:01:37
16981,CCCV DChg,87,15,70,-0.00012810,0.00065054,0.0499,1:35:30.000,2021-11-03 10:02:07
16982,CCCV DChg,87,15,70,-0.00012717,0.00065161,0.0499,1:36:00.000,2021-11-03 10:02:37
16983,CCCV DChg,87,15,70,-0.00012624,0.00065266,0.0499,1:36:30.000,2021-11-03 10:03:07
16984,CCCV DChg,87,15,70,-0.00012537,0.00065371,0.0499,1:37:00.000,2021-11-03 10:03:37
16985,CCCV DChg,87,15,70,-0.00012450,0.00065475,0.0499,1:37:30.000,2021-11-03 10:04:07
16986,CCCV DChg,87,15,70,-0.00012363,0.00065578,0.0499,1:38:00.000,2021-11-03 10:04:37
16987,CCCV DChg,87,15,70,-0.00012270,0.00065681,0.0499,1:38:30.000,2021-11-03 10:05:07
16988,CCCV DChg,87,15,70,-0.00012183,0.00065783,0.0499,1:39:00.000,2021-11-03 10:05:37
16989,CCCV DChg,87,15,70,-0.00012090,0.00065884,0.0499,1:39:30.000,2021-11-03 10:06:07
16990,CCCV DChg,87,15,70,-0.00012010,0.00065985,0.0499,1:40:00.000,2021-11-03 10:06:37
16991,CCCV DChg,87,15,70,-0.00011910,0.00066084,0.0499,1:40:30.000,2021-11-03 10:07:07
16992,CCCV DChg,87,15,70,-0.00011830,0.00066183,0.0499,1:41:00.000,2021-11-03 10:07:37
16993,CCCV DChg,87,15,70,-0.00011737,0.00066281,0.0499,1:41:30.000,2021-11-03 10:08:07
16994,CCCV DChg,87,15,70,-0.00011644,0.00066379,0.0499,1:42:00.000,2021-11-03 10:08:37
16995,CCCV DChg,87,15,70,-0.00011563,0.00066475,0.0499,1:42:30.000,2021-11-03 10:09:07
16996,CCCV DChg,87,15,70,-0.00011470,0.00066571,0.0499,1:43:00.000,2021-11-03 10:09:37
16997,CCCV DChg,87,15,70,-0.00011390,0.00066667,0.0499,1:43:30.000,2021-11-03 10:10:07
16998,CCCV DChg,87,15,70,-0.00011297,0.00066761,0.0499,1:44:00.000,2021-11-03 10:10:37
16999,CCCV DChg,87,15,70,-0.00011216,0.00066855,0.0499,1:44:30.000,2021-11-03 10:11:07
17000,CCCV DChg,87,15,70,-0.00011117,0.00066948,0.0499,1:45:00.000,2021-11-03 10:11:37
17001,CCCV DChg,87,15,70,-0.00011042,0.00067040,0.0499,1:45:30.000,2021-11-03 10:12:07
17002,CCCV DChg,87,15,70,-0.00010956,0.00067132,0.0499,1:46:00.000,2021-11-03 10:12:37
17003,CCCV DChg,87,15,70,-0.00010875,0.00067223,0.0499,1:46:30.000,2021-11-03 10:13:07
17004,CCCV DChg,87,15,70,-0.00010782,0.00067313,0.0499,1:47:00.000,2021-11-03 10:13:37
17005,CCCV DChg,87,15,70,-0.00010701,0.00067403,0.0499,1:47:30.000,2021-11-03 10:14:07
17006,CCCV DChg,87,15,70,-0.00010615,0.00067491,0.0499,1:48:00.000,2021-11-03 10:14:37
17007,CCCV DChg,87,15,70,-0.00010522,0.00067579,0.0499,1:48:30.000,2021-11-03 10:15:07
17008,CCCV DChg,87,15,70,-0.00010453,0.00067667,0.0499,1:49:00.000,2021-11-03 10:15:37
17009,CCCV DChg,87,15,70,-0.00010373,0.00067754,0.0499,1:49:30.000,2021-11-03 10:16:07
17010,CCCV DChg,87,15,70,-0.00010280,0.00067840,0.0499,1:50:00.000,2021-11-03 10:16:37
17011,CCCV DChg,87,15,70,-0.00010193,0.00067925,0.0499,1:50:30.000,2021-11-03 10:17:07
17012,CCCV DChg,87,15,70,-0.00010119,0.00068010,0.0499,1:51:00.000,2021-11-03 10:17:37
17013,CCCV DChg,87,15,70,-0.00010050,0.00068094,0.0499,1:51:30.000,2021-11-03 10:18:07
17014,CCCV DChg,87,15,70,-0.00009951,0.00068177,0.0499,1:52:00.000,2021-11-03 10:18:37
17015,CCCV DChg,87,15,70,-0.00009858,0.00068259,0.0499,1:52:30.000,2021-11-03 10:19:07
17016,CCCV DChg,87,15,70,-0.00009778,0.00068341,0.0499,1:53:00.000,2021-11-03 10:19:37
17017,CCCV DChg,87,15,70,-0.00009703,0.00068422,0.0499,1:53:30.000,2021-11-03 10:20:07
17018,CCCV DChg,87,15,70,-0.00009610,0.00068503,0.0499,1:54:00.000,2021-11-03 10:20:37
17019,CCCV DChg,87,15,70,-0.00009536,0.00068583,0.0499,1:54:30.000,2021-11-03 10:21:07
17020,CCCV DChg,87,15,70,-0.00009449,0.00068662,0.0499,1:55:00.000,2021-11-03 10:21:37
17021,CCCV DChg,87,15,70,-0.00009375,0.00068740,0.0499,1:55:30.000,2021-11-03 10:22:07
17022,CCCV DChg,87,15,70,-0.00009294,0.00068818,0.0499,1:56:00.000,2021-11-03 10:22:37
17023,CCCV DChg,87,15,70,-0.00009219,0.00068895,0.0499,1:56:30.000,2021-11-03 10:23:07
17024,CCCV DChg,87,15,70,-0.00009157,0.00068972,0.0499,1:57:00.000,2021-11-03 10:23:37
17025,CCCV DChg,87,15,70,-0.00009083,0.00069048,0.0499,1:57:30.000,2021-11-03 10:24:07
17026,CCCV DChg,87,15,70,-0.00008996,0.00069123,0.0499,1:58:00.000,2021-11-03 10:24:37
17027,Rest,88,15,71,0.00000000,0.00000000,0.0545,0:00:00.000,2021-11-03 10:24:37
17028,Rest,88,15,71,0.00000000,0.00000000,0.0620,0:00:30.000,2021-11-03 10:25:07
17029,Rest,88,15,71,0.00000000,0.00000000,0.0632,0:01:00.000,2021-11-03 10:25:37
17030,Rest,88,15,71,0.00000000,0.00000000,0.0641,0:01:30.000,2021-11-03 10:26:07
17031,Rest,88,15,71,0.00000000,0.00000000,0.0647,0:02:00.000,2021-11-03 10:26:37
17032,Rest,88,15,71,0.00000000,0.00000000,0.0654,0:02:30.000,2021-11-03 10:27:07
17033,Rest,88,15,71,0.00000000,0.00000000,0.0660,0:03:00.000,2021-11-03 10:27:37
17034,Rest,88,15,71,0.00000000,0.00000000,0.0666,0:03:30.000,2021-11-03 10:28:07
17035,Rest,88,15,71,0.00000000,0.00000000,0.0669,0:04:00.000,2021-11-03 10:28:37
17036,Rest,88,15,71,0.00000000,0.00000000,0.0675,0:04:30.000,2021-11-03 10:29:07
17037,Rest,88,15,71,0.00000000,0.00000000,0.0682,0:05:00.000,2021-11-03 10:29:37
17038,CCCV Chg,89,15,72,0.00088355,0.00000000,0.1081,0:00:00.000,2021-11-03 10:29:37
17039,CCCV Chg,89,15,72,0.00088380,0.00000736,0.1410,0:00:30.000,2021-11-03 10:30:07
17040,CCCV Chg,89,15,72,0.00088380,0.00001473,0.1450,0:01:00.000,2021-11-03 10:30:37
17041,CCCV Chg,89,15,72,0.00088380,0.00002209,0.1481,0:01:30.000,2021-11-03 10:31:07
17042,CCCV Chg,89,15,72,0.00088374,0.00002946,0.1500,0:02:00.000,2021-11-03 10:31:37
17043,CCCV Chg,89,15,72,0.00088380,0.00003682,0.1519,0:02:30.000,2021-11-03 10:32:07
17044,CCCV Chg,89,15,72,0.00088380,0.00004419,0.1537,0:03:00.000,2021-11-03 10:32:37
17045,CCCV Chg,89,15,72,0.00088380,0.00005155,0.1556,0:03:30.000,2021-11-03 10:33:07
17046,CCCV Chg,89,15,72,0.00088374,0.00005892,0.1571,0:04:00.000,2021-11-03 10:33:37
17047,CCCV Chg,89,15,72,0.00088380,0.00006628,0.1587,0:04:30.000,2021-11-03 10:34:07
17048,CCCV Chg,89,15,72,0.00088380,0.00007365,0.1602,0:05:00.000,2021-11-03 10:34:37
17049,CCCV Chg,89,15,72,0.00088380,0.00008101,0.1618,0:05:30.000,2021-11-03 10:35:07
17050,CCCV Chg,89,15,72,0.00088380,0.00008838,0.1636,0:06:00.000,2021-11-03 10:35:37
17051,CCCV Chg,89,15,72,0.00088374,0.00009574,0.1652,0:06:30.000,2021-11-03 10:36:07
17052,CCCV Chg,89,15,72,0.00088374,0.00010311,0.1667,0:07:00.000,2021-11-03 10:36:37
17053,CCCV Chg,89,15,72,0.00088380,0.00011047,0.1683,0:07:30.000,2021-11-03 10:37:07
17054,CCCV Chg,89,15,72,0.00088380,0.00011784,0.1702,0:08:00.000,2021-11-03 10:37:37
17055,CCCV Chg,89,15,72,0.00088380,0.00012520,0.1717,0:08:30.000,2021-11-03 10:38:07
17056,CCCV Chg,89,15,72,0.00088380,0.00013257,0.1729,0:09:00.000,2021-11-03 10:38:37
17057,CCCV Chg,89,15,72,0.00088380,0.00013993,0.1745,0:09:30.000,2021-11-03 10:39:07
17058,CCCV Chg,89,15,72,0.00088380,0.00014730,0.1757,0:10:00.000,2021-11-03 10:39:37
17059,CCCV Chg,89,15,72,0.00088380,0.00015466,0.1773,0:10:30.000,2021-11-03 10:40:07
17060,CCCV Chg,89,15,72,0.00088380,0.00016203,0.1788,0:11:00.000,2021-11-03 10:40:37
17061,CCCV Chg,89,15,72,0.00088380,0.00016939,0.1804,0:11:30.000,2021-11-03 10:41:07
17062,CCCV Chg,89,15,72,0.00088374,0.00017676,0.1816,0:12:00.000,2021-11-03 10:41:37
17063,CCCV Chg,89,15,72,0.00088380,0.00018412,0.1829,0:12:30.000,2021-11-03 10:42:07
17064,CCCV Chg,89,15,72,0.00088380,0.00019149,0.1841,0:13:00.000,2021-11-03 10:42:37
17065,CCCV Chg,89,15,72,0.00088380,0.00019885,0.1853,0:13:30.000,2021-11-03 10:43:07
17066,CCCV Chg,89,15,72,0.00088374,0.00020622,0.1866,0:14:00.000,2021-11-03 10:43:37
17067,CCCV Chg,89,15,72,0.00088374,0.00021358,0.1878,0:14:30.000,2021-11-03 10:44:07
17068,CCCV Chg,89,15,72,0.00088374,0.00022095,0.1888,0:15:00.000,2021-11-03 10:44:37
17069,CCCV Chg,89,15,72,0.00088380,0.00022831,0.1900,0:15:30.000,2021-11-03 10:45:07
17070,CCCV Chg,89,15,72,0.00088380,0.00023567,0.1912,0:16:00.000,2021-11-03 10:45:37
17071,CCCV Chg,89,15,72,0.00088380,0.00024304,0.1922,0:16:30.000,2021-11-03 10:46:07
17072,CCCV Chg,89,15,72,0.00088380,0.00025040,0.1931,0:17:00.000,2021-11-03 10:46:37
17073,CCCV Chg,89,15,72,0.00088380,0.00025777,0.1946,0:17:30.000,2021-11-03 10:47:07
17074,CCCV Chg,89,15,72,0.00088380,0.00026513,0.1956,0:18:00.000,2021-11-03 10:47:37
17075,CCCV Chg,89,15,72,0.00088380,0.00027250,0.1965,0:18:30.000,2021-11-03 10:48:07
17076,CCCV Chg,89,15,72,0.00088380,0.00027986,0.1977,0:19:00.000,2021-11-03 10:48:37
17077,CCCV Chg,89,15,72,0.00088380,0.00028723,0.1987,0:19:30.000,2021-11-03 10:49:07
17078,CCCV Chg,89,15,72,0.00088374,0.00029459,0.1996,0:20:00.000,2021-11-03 10:49:37
17079,CCCV Chg,89,15,72,0.00088374,0.00030196,0.2008,0:20:30.000,2021-11-03 10:50:07
17080,CCCV Chg,89,15,72,0.00088374,0.00030932,0.2021,0:21:00.000,2021-11-03 10:50:37
17081,CCCV Chg,89,15,72,0.00088374,0.00031669,0.2030,0:21:30.000,2021-11-03 10:51:07
17082,CCCV Chg,89,15,72,0.00088380,0.00032405,0.2043,0:22:00.000,2021-11-03 10:51:37
17083,CCCV Chg,89,15,72,0.00088380,0.00033142,0.2052,0:22:30.000,2021-11-03 10:52:07
17084,CCCV Chg,89,15,72,0.00088374,0.00033878,0.2064,0:23:00.000,2021-11-03 10:52:37
17085,CCCV Chg,89,15,72,0.00088374,0.00034615,0.2077,0:23:30.000,2021-11-03 10:53:07
17086,CCCV Chg,89,15,72,0.00088380,0.00035351,0.2086,0:24:00.000,2021-11-03 10:53:37
17087,CCCV Chg,89,15,72,0.00088380,0.00036088,0.2101,0:24:30.000,2021-11-03 10:54:07
17088,CCCV Chg,89,15,72,0.00088380,0.00036824,0.2114,0:25:00.000,2021-11-03 10:54:37
17089,CCCV Chg,89,15,72,0.00088380,0.00037561,0.2129,0:25:30.000,2021-11-03 10:55:07
17090,CCCV Chg,89,15,72,0.00088380,0.00038297,0.2142,0:26:00.000,2021-11-03 10:55:37
17091,CCCV Chg,89,15,72,0.00088374,0.00039034,0.2154,0:26:30.000,2021-11-03 10:56:07
17092,CCCV Chg,89,15,72,0.00088380,0.00039770,0.2170,0:27:00.000,2021-11-03 10:56:37
17093,CCCV Chg,89,15,72,0.00088380,0.00040507,0.2188,0:27:30.000,2021-11-03 10:57:07
17094,CCCV Chg,89,15,72,0.00088380,0.00041243,0.2207,0:28:00.000,2021-11-03 10:57:37
17095,CCCV Chg,89,15,72,0.00088380,0.00041980,0.2222,0:28:30.000,2021-11-03 10:58:07
17096,CCCV Chg,89,15,72,0.00088380,0.00042716,0.2241,0:29:00.000,2021-11-03 10:58:37
17097,CCCV Chg,89,15,72,0.00088380,0.00043453,0.2260,0:29:30.000,2021-11-03 10:59:07
17098,CCCV Chg,89,15,72,0.00088380,0.00044189,0.2278,0:30:00.000,2021-11-03 10:59:37
17099,CCCV Chg,89,15,72,0.00088374,0.00044926,0.2297,0:30:30.000,2021-11-03 11:00:07
17100,CCCV Chg,89,15,72,0.00088374,0.00045662,0.2318,0:31:00.000,2021-11-03 11:00:37
17101,CCCV Chg,89,15,72,0.00088380,0.00046399,0.2343,0:31:30.000,2021-11-03 11:01:07
17102,CCCV Chg,89,15,72,0.00088380,0.00047135,0.2365,0:32:00.000,2021-11-03 11:01:37
17103,CCCV Chg,89,15,72,0.00088380,0.00047872,0.2387,0:32:30.000,2021-11-03 11:02:07
17104,CCCV Chg,89,15,72,0.00088380,0.00048608,0.2415,0:33:00.000,2021-11-03 11:02:37
17105,CCCV Chg,89,15,72,0.00088374,0.00049345,0.2442,0:33:30.000,2021-11-03 11:03:07
17106,CCCV Chg,89,15,72,0.00088380,0.00050081,0.2470,0:34:00.000,2021-11-03 11:03:37
17107,CCCV Chg,89,15,72,0.00088380,0.00050818,0.2501,0:34:30.000,2021-11-03 11:04:07
17108,CCCV Chg,89,15,72,0.00088380,0.00051554,0.2529,0:35:00.000,2021-11-03 11:04:37
17109,CCCV Chg,89,15,72,0.00088374,0.00052291,0.2557,0:35:30.000,2021-11-03 11:05:07
17110,CCCV Chg,89,15,72,0.00088380,0.00053027,0.2591,0:36:00.000,2021-11-03 11:05:37
17111,CCCV Chg,89,15,72,0.00088380,0.00053764,0.2622,0:36:30.000,2021-11-03 11:06:07
17112,CCCV Chg,89,15,72,0.00088380,0.00054500,0.2663,0:37:00.000,2021-11-03 11:06:37
17113,CCCV Chg,89,15,72,0.00088380,0.00055237,0.2700,0:37:30.000,2021-11-03 11:07:07
17114,CCCV Chg,89,15,72,0.00088380,0.00055973,0.2746,0:38:00.000,2021-11-03 11:07:37
17115,CCCV Chg,89,15,72,0.00088380,0.00056710,0.2796,0:38:30.000,2021-11-03 11:08:07
17116,CCCV Chg,89,15,72,0.00088380,0.00057446,0.2861,0:39:00.000,2021-11-03 11:08:37
17117,CCCV Chg,89,15,72,0.00088380,0.00058183,0.2942,0:39:30.000,2021-11-03 11:09:07
17118,CCCV Chg,89,15,72,0.00088374,0.00058919,0.3035,0:40:00.000,2021-11-03 11:09:37
17119,CCCV Chg,89,15,72,0.00088374,0.00059656,0.3152,0:40:30.000,2021-11-03 11:10:07
17120,CCCV Chg,89,15,72,0.00088380,0.00060392,0.3295,0:41:00.000,2021-11-03 11:10:37
17121,CCCV Chg,89,15,72,0.00088374,0.00061128,0.3472,0:41:30.000,2021-11-03 11:11:07
17122,CCCV Chg,89,15,72,0.00088380,0.00061865,0.3692,0:42:00.000,2021-11-03 11:11:37
17123,CCCV Chg,89,15,72,0.00088380,0.00062601,0.3974,0:42:30.000,2021-11-03 11:12:07
17124,CCCV Chg,89,15,72,0.00088380,0.00063338,0.4346,0:43:00.000,2021-11-03 11:12:37
17125,CCCV Chg,89,15,72,0.00088380,0.00064074,0.4836,0:43:30.000,2021-11-03 11:13:07
17126,CCCV Chg,89,15,72,0.00088374,0.00064811,0.5496,0:44:00.000,2021-11-03 11:13:37
17127,CCCV Chg,89,15,72,0.00088380,0.00065547,0.6429,0:44:30.000,2021-11-03 11:14:07
17128,CCCV Chg,89,15,72,0.00088380,0.00066284,0.7924,0:45:00.000,2021-11-03 11:14:37
17129,CCCV Chg,89,15,72,0.00088380,0.00067020,1.1197,0:45:30.000,2021-11-03 11:15:07
17130,CCCV Chg,89,15,72,0.00049237,0.00067654,1.3008,0:46:00.000,2021-11-03 11:15:37
17131,CCCV Chg,89,15,72,0.00028720,0.00067961,1.3008,0:46:30.000,2021-11-03 11:16:07
17132,CCCV Chg,89,15,72,0.00021037,0.00068165,1.3008,0:47:00.000,2021-11-03 11:16:37
17133,CCCV Chg,89,15,72,0.00016846,0.00068321,1.3008,0:47:30.000,2021-11-03 11:17:07
17134,CCCV Chg,89,15,72,0.00013988,0.00068448,1.3008,0:48:00.000,2021-11-03 11:17:37
17135,CCCV Chg,89,15,72,0.00012028,0.00068556,1.3008,0:48:30.000,2021-11-03 11:18:07
17136,CCCV Chg,89,15,72,0.00010652,0.00068650,1.3008,0:49:00.000,2021-11-03 11:18:37
17137,CCCV Chg,89,15,72,0.00009523,0.00068734,1.3008,0:49:30.000,2021-11-03 11:19:07
17138,CCCV Chg,89,15,72,0.00008996,0.00068772,1.3008,0:49:44.700,2021-11-03 11:19:21
17139,Rest,91,15,73,0.00000000,0.00000000,1.2943,0:00:00.000,2021-11-03 11:19:21
17140,Rest,91,15,73,0.00000000,0.00000000,1.1470,0:00:30.000,2021-11-03 11:19:51
17141,Rest,91,15,73,0.00000000,0.00000000,1.0897,0:01:00.000,2021-11-03 11:20:21
17142,Rest,91,15,73,0.00000000,0.00000000,1.0525,0:01:30.000,2021-11-03 11:20:51
17143,Rest,91,15,73,0.00000000,0.00000000,1.0239,0:02:00.000,2021-11-03 11:21:21
17144,Rest,91,15,73,0.00000000,0.00000000,1.0019,0:02:30.000,2021-11-03 11:21:51
17145,Rest,91,15,73,0.00000000,0.00000000,0.9840,0:03:00.000,2021-11-03 11:22:21
17146,Rest,91,15,73,0.00000000,0.00000000,0.9681,0:03:30.000,2021-11-03 11:22:51
17147,Rest,91,15,73,0.00000000,0.00000000,0.9542,0:04:00.000,2021-11-03 11:23:21
17148,Rest,91,15,73,0.00000000,0.00000000,0.9418,0:04:30.000,2021-11-03 11:23:51
17149,Rest,91,15,73,0.00000000,0.00000000,0.9306,0:05:00.000,2021-11-03 11:24:21
17150,Rest,91,15,73,0.00000000,0.00000000,0.9207,0:05:30.000,2021-11-03 11:24:51
17151,Rest,91,15,73,0.00000000,0.00000000,0.9114,0:06:00.000,2021-11-03 11:25:21
17152,Rest,91,15,73,0.00000000,0.00000000,0.9033,0:06:30.000,2021-11-03 11:25:51
17153,Rest,91,15,73,0.00000000,0.00000000,0.8959,0:07:00.000,2021-11-03 11:26:21
17154,Rest,91,15,73,0.00000000,0.00000000,0.8891,0:07:30.000,2021-11-03 11:26:51
17155,Rest,91,15,73,0.00000000,0.00000000,0.8826,0:08:00.000,2021-11-03 11:27:21
17156,Rest,91,15,73,0.00000000,0.00000000,0.8767,0:08:30.000,2021-11-03 11:27:51
17157,Rest,91,15,73,0.00000000,0.00000000,0.8714,0:09:00.000,2021-11-03 11:28:21
17158,Rest,91,15,73,0.00000000,0.00000000,0.8661,0:09:30.000,2021-11-03 11:28:51
17159,Rest,91,15,73,0.00000000,0.00000000,0.8615,0:10:00.000,2021-11-03 11:29:21
17160,CCCV DChg,92,15,74,-0.00169797,0.00000000,0.7666,0:00:00.000,2021-11-03 11:29:21
17161,CCCV DChg,92,15,74,-0.00169828,0.00001415,0.3351,0:00:30.000,2021-11-03 11:29:51
17162,CCCV DChg,92,15,74,-0.00169828,0.00002831,0.2151,0:01:00.000,2021-11-03 11:30:21
17163,CCCV DChg,92,15,74,-0.00169828,0.00004246,0.1422,0:01:30.000,2021-11-03 11:30:51
17164,CCCV DChg,92,15,74,-0.00169828,0.00005661,0.1100,0:02:00.000,2021-11-03 11:31:21
17165,CCCV DChg,92,15,74,-0.00169828,0.00007076,0.0936,0:02:30.000,2021-11-03 11:31:51
17166,CCCV DChg,92,15,74,-0.00169828,0.00008492,0.0806,0:03:00.000,2021-11-03 11:32:21
17167,CCCV DChg,92,15,74,-0.00169828,0.00009907,0.0688,0:03:30.000,2021-11-03 11:32:51
17168,CCCV DChg,92,15,74,-0.00169828,0.00011322,0.0573,0:04:00.000,2021-11-03 11:33:21
17169,CCCV DChg,92,15,74,-0.00165488,0.00012733,0.0499,0:04:30.000,2021-11-03 11:33:51
17170,CCCV DChg,92,15,74,-0.00151072,0.00014048,0.0499,0:05:00.000,2021-11-03 11:34:21
17171,CCCV DChg,92,15,74,-0.00140035,0.00015259,0.0499,0:05:30.000,2021-11-03 11:34:51
17172,CCCV DChg,92,15,74,-0.00130983,0.00016387,0.0499,0:06:00.000,2021-11-03 11:35:21
17173,CCCV DChg,92,15,74,-0.00123449,0.00017446,0.0499,0:06:30.000,2021-11-03 11:35:51
