time,v_potential,w_recovery,I_ext
40.5,1.8985110521316528,0.4293149411678314,0.7424724102020264
40.60000228881836,1.8915232419967651,0.4472704231739044,0.7412062883377075
40.70000076293945,1.884433627128601,0.465054452419281,0.7398436665534973
40.79999923706055,1.877253532409668,0.4826681315898895,0.7383852005004883
40.900001525878906,1.8699913024902344,0.5001125931739807,0.7368312478065491
41.0,1.8626554012298584,0.5173869729042053,0.7351826429367065
41.10000228881836,1.8552520275115967,0.5344928503036499,0.7334399223327637
41.20000076293945,1.847784161567688,0.5514297485351562,0.7316038012504578
41.29999923706055,1.8402525186538696,0.5681987404823303,0.7296751737594604
41.400001525878906,1.832658052444458,0.584801197052002,0.7276545166969299
41.5,1.8250041007995605,0.6012362241744995,0.7255429625511169
41.60000228881836,1.8172913789749146,0.617505669593811,0.7233410477638245
41.70000076293945,1.809518575668335,0.6336090564727783,0.7210499048233032
41.79999923706055,1.801683783531189,0.6495474576950073,0.7186703681945801
41.900001525878906,1.7937864065170288,0.6653221249580383,0.7162032723426819
42.0,1.7858275175094604,0.680932343006134,0.7136496305465698
42.10000228881836,1.7778065204620361,0.6963797807693481,0.7110105752944946
42.20000076293945,1.769721269607544,0.7116637825965881,0.708287239074707
42.29999923706055,1.7615690231323242,0.7267856597900391,0.7054805755615234
42.400001525878906,1.7533482313156128,0.7417463660240173,0.7025916576385498
42.5,1.7450588941574097,0.7565452456474304,0.6996217966079712
42.60000228881836,1.736700177192688,0.7711837887763977,0.696571946144104
42.70000076293945,1.728270173072815,0.7856614589691162,0.6934435963630676
42.79999923706055,1.7197654247283936,0.7999792695045471,0.6902377605438232
42.900001525878906,1.7111833095550537,0.8141381740570068,0.6869558095932007
43.0,1.702523112297058,0.8281375765800476,0.6835992336273193
43.10000228881836,1.6937836408615112,0.8419787287712097,0.6801690459251404
43.20000076293945,1.6849637031555176,0.8556609749794006,0.6766669750213623
43.29999923706055,1.676059603691101,0.8691852688789368,0.6730942726135254
