Cycle,Direction,Voltage(V),Specific Capacity (mAh/g),Current(A),status,Electrode Type
1,Discharge,0.1035,121.43850191516528,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1038,121.79316215065967,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1032,122.14498510427012,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1032,122.49964533976451,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1032,122.8543055752589,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1023,123.20896581075331,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1026,123.5636260462477,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1026,123.91544899985814,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1016,124.27010923535255,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1016,124.62476947084693,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1016,124.97942970634132,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1013,125.33125265995176,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.101,125.68591289544618,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1013,126.04057313094057,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.1004,126.39523336643497,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1007,126.74989360192937,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1004,127.10171655553981,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1004,127.4563767910342,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1001,127.81103702652861,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1004,128.165697262023,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0998,128.51752021563343,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0998,128.87218045112783,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.1001,129.2268406866222,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0998,129.58150092211662,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0998,129.93616115761102,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0992,130.28798411122145,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0998,130.64264434671585,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0998,130.99730458221026,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0988,131.35196481770464,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0982,131.7037877713151,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0982,132.0584480068095,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0982,132.41310824230388,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0985,132.76776847779828,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0979,133.12242871329266,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0985,133.47425166690311,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0979,133.82891190239752,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0979,134.1835721378919,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0982,134.5382323733863,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0976,134.89289260888071,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0973,135.24471556249114,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0979,135.59937579798554,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0973,135.95403603347995,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0973,136.30869626897433,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0973,136.66335650446874,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0976,137.0151794580792,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,137.36983969357357,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0967,137.72449992906795,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.097,138.07916016456235,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0967,138.4309831181728,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.097,138.7856433536672,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,139.1403035891616,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0967,139.494963824656,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,139.84962406015038,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0967,140.20144701376083,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0967,140.5561072492552,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0967,140.91076748474964,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0964,141.26542772024402,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,141.62008795573843,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0967,141.97191090934888,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,142.32657114484326,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,142.68123138033766,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,143.03589161583204,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,143.3877145694425,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,143.7423748049369,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0961,144.09703504043128,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,144.45169527592566,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,144.80635551142007,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,145.15817846503052,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,145.51283870052492,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0961,145.8674989360193,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,146.2221591715137,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0961,146.5768194070081,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,146.92864236061854,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,147.28330259611295,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,147.63796283160733,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0954,147.99262306710173,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,148.34444602071218,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,148.69910625620653,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,149.05376649170097,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,149.40842672719535,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0954,149.76308696268975,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,150.1149099163002,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0957,150.46957015179458,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,150.824230387289,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0964,151.17889062278337,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,151.5335508582778,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,151.88537381188823,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,152.24003404738264,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0948,152.59469428287704,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,152.94935451837142,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,153.30117747198187,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,153.65583770747622,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,154.01049794297066,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,154.36515817846504,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,154.71981841395944,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0945,155.0716413675699,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0948,155.42630160306427,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,155.78096183855868,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0954,156.13562207405306,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,156.4902823095475,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0945,156.84210526315792,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,157.1967654986523,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,157.55142573414668,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0942,157.90608596964108,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0942,158.2607462051355,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,158.6125691587459,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,158.96722939424032,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,159.32188962973473,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0951,159.6765498652291,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,160.02837281883956,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,160.38303305433396,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0948,160.73769328982837,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,161.09235352532275,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0939,161.44701376081719,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,161.79883671442758,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0939,162.153496949922,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,162.5081571854164,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,162.86281742091077,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,163.21464037452122,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,163.56930061001563,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0936,163.92396084551,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0939,164.27862108100442,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0945,164.6332813164988,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,164.98510427010925,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,165.33976450560365,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0936,165.69442474109803,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0939,166.04908497659244,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,166.4009079302029,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,166.75556816569724,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,167.11022840119168,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,167.46488863668608,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0939,167.8167115902965,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0942,168.1713718257909,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0936,168.52603206128532,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,168.8806922967797,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,169.23251525039015,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,169.58717548588456,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,169.94183572137894,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0933,170.29649595687334,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,170.6511561923677,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0936,171.00297914597814,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0939,171.35763938147258,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,171.71229961696693,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,172.06695985246137,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,172.42162008795574,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0936,172.77344304156617,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0933,173.1281032770606,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0933,173.48276351255498,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0923,173.8374237480494,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.093,174.19208398354377,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0936,174.54390693715422,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,174.8985671726486,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,175.25322740814303,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0933,175.60788764363738,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0933,175.95971059724783,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0933,176.31437083274227,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0926,176.66903106823662,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0933,177.02369130373106,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.093,177.37835153922543,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0923,177.73017449283586,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.093,178.0848347283303,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,178.43949496382467,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0926,178.79415519931908,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,179.1459781529295,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,179.5006383884239,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,179.8552986239183,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.093,180.2099588594127,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.092,180.56461909490707,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0926,180.91644204851752,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0923,181.27110228401193,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0917,181.6257625195063,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0923,181.98042275500072,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0926,182.33508299049512,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.092,182.68690594410555,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0923,183.04156617959998,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.092,183.39622641509436,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0926,183.75088665058874,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.092,184.1027096041992,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0917,184.4573698396936,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0923,184.81203007518798,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0917,185.16669031068238,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.092,185.5213505461768,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0905,185.8731734997872,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0917,186.22783373528162,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0917,186.58249397077603,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0923,186.9371542062704,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.092,187.28897715988086,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0917,187.64363739537524,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0911,187.99829763086962,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.092,188.35295786636405,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0911,188.7076181018584,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0908,189.05944105546885,-0.0001498,CCCV DChg,Calendered
1,Discharge,0.0917,189.4141012909633,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0917,189.76876152645764,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,190.12342176195207,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0911,190.47524471556252,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0908,190.8299049510569,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0908,191.1845651865513,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,191.53922542204572,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,191.89104837565614,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,192.24570861115052,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0908,192.60036884664495,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0908,192.9550290821393,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,193.30685203574976,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,193.6615122712442,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0908,194.01617250673854,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,194.367995460349,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,194.72265569584343,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,195.07731593133778,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,195.43197616683221,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0905,195.7837991204426,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0911,196.13845935593702,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,196.49311959143142,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,196.84494254504185,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,197.19960278053625,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0905,197.55426301603066,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,197.90892325152504,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,198.2607462051355,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,198.6154064406299,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,198.9700666761243,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,199.32472691161868,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,199.67654986522913,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0895,200.0312101007235,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,200.38587033621792,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,200.73769328982837,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0902,201.09235352532275,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,201.44701376081716,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,201.80167399631154,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,202.153496949922,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0899,202.5081571854164,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0895,202.86281742091077,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,203.21747765640518,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,203.56930061001563,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,203.92396084551,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,204.2786210810044,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,204.63044403461484,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,204.98510427010925,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,205.33976450560363,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0895,205.69442474109806,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0892,206.04624769470848,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,206.40090793020286,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,206.7555681656973,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,207.11022840119168,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,207.46205135480213,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,207.81671159029653,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,208.1713718257909,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,208.52319477940136,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,208.87785501489572,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,209.23251525039015,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,209.58717548588453,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0889,209.93899843949495,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,210.2936586749894,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,210.64831891048377,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0883,211.0001418640942,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0883,211.35480209958862,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0886,211.709462335083,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0883,212.0641225705774,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.088,212.41594552418783,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.088,212.77060575968224,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.088,213.12526599517662,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.088,213.47992623067103,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.088,213.83174918428148,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.088,214.18640941977586,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,214.54106965527026,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,214.89289260888071,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,215.2475528443751,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0877,215.60221307986953,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,215.9568733153639,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,216.30869626897433,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0877,216.66335650446874,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0874,217.01801673996312,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0874,217.37267697545752,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0874,217.72449992906797,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0871,218.07916016456235,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0871,218.43382040005676,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0868,218.78848063555117,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0868,219.1403035891616,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0868,219.494963824656,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0868,219.8496240601504,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0871,220.20144701376083,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0868,220.55610724925523,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0864,220.9107674847496,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0864,221.26542772024402,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0864,221.61725067385447,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0864,221.97191090934885,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0864,222.32657114484326,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,222.68123138033764,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,223.0330543339481,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,223.3877145694425,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,223.7423748049369,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,224.09419775854735,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0861,224.4488579940417,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0858,224.80351822953614,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0855,225.1581784650305,-0.00014973,CCCV DChg,Calendered
1,Discharge,0.0858,225.51000141864094,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0855,225.86466165413538,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0852,226.21932188962973,-0.00014967,CCCV DChg,Calendered
1,Discharge,0.0855,226.57398212512416,-0.00014967,CCCV DChg,Calendered
